$x1,$x2,$x3,$x4,$x5,$x6,$x7,$x8,$x9,$x10,$x11,$x12,$x13,$x14,$x15,$x16,$x17,$x18,$x19,$x20,$x21,$x22,$x23,$x24,$x25,$x26,$x27,$x28,$x29,$x30,$x31,$x32,$x33,$x34,$x35,$x36,$x37,$x38,$x39,$x40,$x41,$x42,$x43,$x44,$x45,$x46,$x47,$x48,$x49,$x50,$x51,$x52,$x53,$x54,$x55,$x56,$x57,$x58,$x59,$x60,$x61,$x62,$x63,$x64,$x65,$x66,$x67,$x68,$x69,$x70,>>f1,>>f2,>>f3
-1, 2, 1, 2, 1, 0, 0, 1, -1, -1, 1, 1, -1, 0, -1, 0, 3, 3, 2, 1, 0, 2, 0, 3, 2, 1, 3, 2, 1, -1, 2, 0, 1, -1, 0, 1, 0, 2, 1, 0, -1, 2, -1, 3, 0, 1, 2, 3, 0, 1, -1, 0, 2, 1, 2, 2, -1, 2, 0, 0, 2, 2, 3, 3, 3, 2, 1, -1, -1, -1, 4134, 1049, 642
1, -1, 1, 2, -1, -1, 2, 1, 2, -1, 2, -1, 1, 0, 3, 1, 0, 1, 2, -1, -1, 1, 2, -1, -1, 2, 3, 2, 3, 1, 0, 0, 2, 3, 2, -1, -1, 0, 2, 1, -1, 0, -1, 2, -1, 0, 0, -1, 2, 3, 3, 1, 0, 1, 0, -1, 0, -1, 0, 1, 1, 3, 1, 3, 2, 2, 2, -1, -1, 1, 3902, 1049, 642
-1, -1, 3, 1, 0, 2, 3, 1, 1, 2, 0, -1, 0, 1, 2, 1, 1, 2, 3, 2, 1, 2, 2, 2, 0, 2, 1, 0, 2, 1, 1, -1, -1, 2, 2, 0, -1, 1, 2, -1, 0, 3, 3, -1, 3, 0, 3, -1, -1, -1, 0, -1, 1, 1, 0, 1, 0, 0, 1, 2, 3, -1, 0, -1, 2, 2, -1, 2, 0, 3, 4157, 1049, 642
1, 2, -1, 2, 3, 2, 3, 0, 2, -1, 1, -1, 3, 3, 1, 2, 3, 1, 0, 1, -1, 2, 3, 3, 2, 3, 0, 2, 3, 1, 0, 0, -1, -1, 0, 1, 3, -1, -1, 2, 0, 2, -1, 1, -1, -1, 3, 0, 1, 0, 0, 2, 0, -1, 2, 2, 0, 1, -1, 0, 3, 1, -1, 0, 1, 2, 2, 0, 3, -1, 3807, 1049, 642
2, 0, 3, 3, 2, 1, 2, -1, -1, 2, 1, 3, -1, 3, 3, 3, 1, -1, 0, 0, 1, -1, 2, 3, 0, 0, 0, 1, 2, 0, 1, 2, 0, -1, 2, 3, 2, 2, 0, -1, 3, 0, 2, -1, 3, 1, 2, -1, 1, 3, 1, 3, 0, 1, 0, 1, -1, 0, 1, 2, 3, 0, -1, 2, 1, 3, 1, 3, -1, -1, 4083, 1049, 642
-1, 1, 1, -1, 2, 1, 1, -1, 1, 0, 1, -1, 1, 3, 2, -1, 2, -1, 3, 2, 1, 0, -1, -1, 2, 2, 0, 1, 0, -1, 3, 1, -1, 3, 2, 3, 2, 0, 1, 3, 2, -1, 1, -1, 0, -1, 1, 1, 2, 3, 0, 0, -1, 2, 0, 3, -1, 2, 0, -1, 0, 3, 3, 2, 2, -1, 0, 0, 2, 1, 3782, 1049, 642
-1, -1, 1, 0, 1, 1, 3, 2, 2, 1, -1, 1, 0, 3, 0, 3, -1, 2, 0, -1, 3, 3, -1, 2, 3, -1, 2, 3, 3, 0, 2, 1, 1, 3, 0, 2, 1, 1, -1, 2, 2, -1, 1, -1, 2, -1, 0, 1, -1, 2, 0, 1, 2, 2, -1, 0, -1, 3, 0, 1, 2, 0, 0, 0, 1, -1, 1, 0, 0, -1, 3922, 1049, 642
2, 2, 1, -1, -1, -1, 3, 0, 3, 0, 3, -1, 0, 0, 1, 2, -1, -1, 0, -1, -1, 1, 3, 1, 2, -1, 1, 2, 2, 2, 0, 1, 0, 3, -1, 2, -1, -1, 0, 3, 1, 3, 2, 2, 3, -1, 2, 0, 0, 2, -1, -1, 2, 1, 0, 3, 0, 1, 0, 3, 3, 3, 3, 3, 3, 3, -1, -1, 2, 1, 3735, 1049, 642
2, 2, 2, 1, 1, 1, 1, 2, 2, 2, 0, 1, 1, 2, 3, 3, 0, 0, 0, 1, 1, 0, -1, -1, 2, 0, -1, -1, 0, -1, 1, 0, -1, -1, 1, -1, 2, 0, -1, 3, 0, 2, 1, 1, -1, 3, 0, 0, 3, 0, 2, -1, 2, 1, -1, 3, 1, -1, 3, 0, 3, 1, 3, 3, 3, 0, 3, -1, 2, 0, 4039, 1049, 642
3, 1, 0, 0, 2, 0, 2, 0, 3, 1, 0, 2, 2, 1, 2, 0, 1, 1, 1, 0, 1, 0, 0, -1, 3, 3, -1, 1, 2, -1, 1, 2, 2, 3, -1, 2, -1, 3, 1, -1, 1, -1, 0, 0, 1, 1, -1, 0, 2, 2, 1, 3, 2, 2, 3, -1, 3, 1, -1, -1, 0, -1, 0, 3, 3, 2, 1, 3, 3, 2, 4193, 1049, 642
-1, -1, 2, -1, 2, -1, 2, 0, 1, 3, -1, -1, 0, 1, 0, 2, -1, 0, -1, 0, 1, 0, -1, 1, 1, 3, 2, 3, 3, 1, 1, 0, 3, 2, 2, 3, 3, 0, 1, 2, 2, 3, -1, -1, 1, -1, 1, 1, 0, 1, -1, 2, 0, 0, 2, 2, 0, 1, 3, 0, 0, 0, 1, 1, -1, 0, 2, -1, 3, -1, 4049, 1049, 642
-1, 3, -1, 1, 3, 1, 0, 0, -1, -1, -1, -1, 1, 0, 2, 3, 1, 2, 0, 3, 2, 0, 3, 0, 3, 2, 2, 1, 0, 2, 0, -1, -1, 1, 0, 0, 2, 2, 2, 1, 1, 2, 3, 0, 1, -1, 1, 3, 2, 1, 2, -1, 1, 3, 0, 0, 2, 3, -1, 2, 2, 1, 1, 0, 1, 3, 0, 1, 3, 0, 4306, 1049, 642
1, 3, 3, 3, -1, 0, 2, -1, 3, -1, -1, -1, 3, 1, 0, 0, 0, 2, 3, 1, 1, 0, 2, 3, -1, -1, 2, 0, 0, 3, 2, 1, -1, 1, 1, 1, 0, 0, 2, 3, 3, 2, -1, 0, 1, 0, 0, 0, 1, 3, 0, 2, 1, 2, 2, -1, 1, 3, 1, -1, -1, 2, 1, 3, 2, 1, 2, 2, 2, 3, 4194, 1049, 642
-1, -1, 1, -1, 1, -1, 0, 0, 3, 1, 1, 2, 0, 3, 2, 2, 2, 1, 0, 0, 0, 3, 0, 1, 0, 2, 2, 0, -1, 2, 0, 0, -1, 2, 2, 3, 1, -1, 0, 0, 1, 3, 2, 1, 3, 3, -1, -1, 2, 1, 3, 1, 3, 3, 2, 3, 0, -1, 1, 3, -1, -1, 3, 2, 2, 1, 2, 0, 3, 1, 3993, 1049, 642
3, 2, 2, 1, 2, 1, -1, -1, 0, 1, -1, 2, 1, 2, 2, 2, 1, 1, 3, 0, 2, 3, 3, 1, -1, 1, 1, 3, -1, 1, 2, 1, 3, 0, -1, -1, 0, 1, 2, 0, 0, -1, 0, -1, 0, 1, -1, 3, -1, 3, 0, 2, 3, 0, 0, 3, 2, 2, 2, 1, 0, 3, -1, 1, 3, 2, -1, 0, 3, 0, 4074, 1049, 642
0, -1, 2, 0, -1, 0, 2, 0, 1, 2, 3, 0, -1, 2, 1, 2, 3, 1, 0, 2, 2, 0, 0, 1, -1, 2, 3, 2, 0, 3, 2, 3, 3, 2, 2, 3, -1, 1, 3, -1, 0, 3, 3, 2, -1, 0, 0, 1, -1, 2, 0, 0, 3, 1, -1, -1, 1, 2, 1, 1, 0, 0, 2, 1, 1, 2, 1, -1, 1, 3, 4295, 1049, 642
2, 2, 0, -1, 2, 1, 3, 0, 2, 1, 2, 0, 0, 0, 2, -1, -1, 3, 3, 3, 1, 0, 2, 1, -1, 0, 1, 0, 2, -1, 0, 1, 3, 1, -1, 0, 1, 1, 2, 1, 3, 3, -1, -1, 2, -1, 0, 0, 3, 2, -1, 0, -1, 1, 3, -1, 3, 2, 1, 0, 3, -1, 2, 1, 2, -1, 1, 0, 1, 2, 3897, 1049, 642
2, 3, 2, 1, -1, 0, -1, 2, 0, 2, 1, 1, 3, 1, 1, 1, 2, 2, 3, 0, 0, 2, 2, -1, -1, 1, -1, 0, 1, 2, 0, 2, -1, -1, 0, -1, 1, 0, 3, 0, -1, -1, -1, 1, 0, 2, 0, 0, -1, -1, 2, 1, 2, 2, 3, 3, 3, 2, 1, 0, 0, 1, 0, -1, 3, 0, 3, 1, -1, 1, 4200, 1049, 642
2, 2, -1, 0, 1, 0, -1, 2, 3, -1, 0, 3, 0, 0, 2, 0, -1, 2, 1, 1, 1, -1, 2, 0, 2, 2, 3, 2, 0, 0, 0, 3, 2, 0, 1, 3, 3, 2, -1, 1, 0, 1, 3, -1, 1, -1, 1, -1, 1, 3, 1, 2, -1, -1, 2, -1, 0, 3, 0, 1, 3, 2, 1, 3, -1, 2, 1, 0, 1, 1, 4156, 1049, 642
-1, 0, 0, 0, 1, 3, 1, 1, -1, 2, 2, -1, -1, 0, 1, 1, 3, -1, -1, 1, 0, 1, 2, 0, 1, 1, 1, 3, 0, 2, 0, 0, 0, 1, -1, 1, 3, -1, 0, 2, 3, 1, 0, 0, 3, 2, -1, 3, 1, -1, -1, 2, 2, 1, 0, -1, -1, -1, -1, -1, 0, -1, 2, -1, 1, 2, 2, 0, -1, 2, 3825, 1049, 642
1, 1, 0, 3, -1, 3, -1, 1, 3, 1, 0, 0, -1, 3, 3, 3, 3, 0, 0, 2, 1, 0, -1, -1, 1, -1, -1, 1, -1, 0, 3, 3, 0, 1, 0, -1, 2, 1, 2, 1, 1, 0, 2, 2, 3, 0, 2, 2, 1, 0, 1, 1, 2, 0, 2, 2, -1, 2, 3, 0, 2, 2, 2, 0, 1, -1, 1, -1, 2, 3, 4407, 1049, 642
0, 2, 2, 2, -1, 2, 1, 0, 1, 2, -1, 0, -1, 0, -1, 3, -1, 2, -1, 0, -1, -1, 0, 1, 3, 1, 1, 0, 1, 3, 3, 0, -1, 1, 0, 3, 1, 1, -1, 2, 2, -1, 2, 2, -1, 3, 3, -1, 1, 0, 0, 3, 1, 3, 1, 1, 0, 0, 1, 2, 3, 3, 3, 3, 0, 2, 2, -1, 3, 2, 4069, 1049, 642
0, 1, 0, 0, 3, 2, -1, 2, 1, 2, -1, 2, 1, -1, 0, 1, 3, 3, -1, -1, 3, 3, -1, 0, 0, 1, 1, -1, 0, 1, 0, 1, 3, 1, 1, -1, 0, 2, 2, 3, -1, 2, 2, 1, -1, -1, -1, 0, -1, -1, 2, 0, 2, -1, 0, 3, 3, 1, 3, 3, 3, 3, 2, -1, 2, 1, 3, 2, 3, 2, 3735, 1049, 642
0, -1, 2, 1, 0, 0, -1, 3, 2, -1, -1, -1, 0, 2, 0, -1, 1, 3, 1, -1, -1, 0, 2, 2, 0, 2, 2, 0, 0, 1, 3, 0, 2, 3, 3, 1, -1, 3, 1, -1, 2, -1, -1, -1, -1, 3, -1, 3, -1, 0, 3, 0, -1, 1, 3, 0, 0, 1, -1, 1, -1, -1, 3, 1, 2, 0, 3, 2, 0, 1, 3622, 1049, 642
-1, 3, 2, 1, 1, 1, 3, 3, 2, 2, -1, 2, 0, 2, 0, 1, -1, 1, 1, -1, 1, 2, 2, 3, -1, 3, -1, -1, 0, 3, -1, -1, 1, 1, 1, 0, 2, 3, 2, 1, 0, 3, 1, 2, 3, 2, -1, 3, 1, 0, 2, 0, 3, 0, 1, 0, 1, 1, 0, 2, 3, 2, 3, 2, 0, -1, -1, 3, 3, -1, 3903, 1049, 642
0, -1, 0, 1, 2, 2, -1, -1, -1, -1, 1, 2, -1, -1, 1, 2, 3, 0, 3, 0, 1, 2, 1, 2, 1, 0, 1, 3, 2, 3, 3, 2, 3, 1, -1, 1, 2, 0, -1, 3, 3, 0, 0, 0, 2, 2, -1, -1, 0, 3, 1, -1, 0, -1, 2, -1, 0, 1, 1, 0, 3, -1, 2, 2, 1, 2, 0, 1, 0, 1, 4304, 1049, 642
3, 3, 2, 3, 0, 0, -1, 2, 3, 2, -1, -1, 2, 2, -1, 0, -1, 0, 1, -1, 1, 2, 1, 2, 1, 2, -1, 1, 2, 0, 0, 2, -1, 1, 3, 1, 3, 0, 3, 0, 3, -1, 3, 2, -1, 1, 3, 3, -1, 0, 2, 0, -1, 2, 1, 3, 0, 1, -1, 3, 0, 1, 1, 3, 1, 1, 1, 2, 0, 0, 3996, 1049, 642
1, 1, 1, 3, 2, 3, 3, 3, 0, 1, 1, 3, 2, 1, 2, -1, 0, 0, -1, 2, 1, 1, 3, 2, 1, 2, 2, 1, 0, 0, 2, -1, 2, 3, 0, 3, 1, 0, 2, 3, 3, -1, 3, 0, 2, 1, -1, 0, 0, 3, 0, 1, -1, 1, -1, 2, -1, 3, 0, 3, 2, 2, 0, 2, 3, 0, 0, -1, -1, 1, 4354, 1049, 642
-1, 3, 0, 2, 0, -1, 3, 2, 1, 2, -1, 1, 1, 0, 1, 2, 1, 3, 1, 2, 3, 2, -1, -1, 3, 2, 1, 0, 3, 2, 3, -1, 3, -1, -1, -1, -1, -1, 2, -1, -1, 1, 2, 3, 3, 1, 3, 3, 0, 0, -1, -1, 3, 0, 2, 1, 0, 0, 2, -1, 1, 3, 1, 2, 1, -1, 0, 2, 1, 2, 3878, 1049, 642
2, -1, 0, 1, 3, 2, 0, -1, 3, -1, 1, 2, 0, 1, 2, -1, 1, 0, 1, -1, 0, 0, -1, 1, 0, 0, 0, -1, 3, 2, 3, 2, 2, -1, 2, 0, 1, 2, -1, -1, 1, -1, 2, 0, 3, 0, -1, 3, 0, -1, 2, 1, 2, -1, -1, -1, 1, 1, 1, 2, 0, 2, 2, 1, 0, -1, 1, 1, 0, -1, 4097, 1049, 642
0, 2, 0, 0, 3, 2, 0, 0, -1, 3, -1, 0, 3, 2, 2, -1, 1, 3, 0, 3, 1, 3, 3, -1, 1, 3, 2, -1, 1, 1, -1, 1, 2, 3, -1, 2, 0, 2, 0, 0, 0, -1, -1, 3, -1, 2, -1, 2, 3, 1, -1, 0, 3, 3, 1, 1, 1, 0, 0, -1, 2, 1, 1, -1, -1, 2, 0, 2, 3, 3, 4152, 1049, 642
3, 1, 2, -1, -1, 3, 3, -1, 2, 1, 2, -1, 0, 0, 1, 0, 1, 2, 2, 0, 1, 1, 3, 1, 1, 2, 0, -1, 1, 0, -1, 0, 1, 2, -1, 0, 2, -1, -1, 3, 0, 0, 2, 2, 3, 1, 0, -1, -1, 1, 3, 3, 3, 2, 2, 3, -1, 0, 1, 1, 2, -1, 3, -1, -1, 2, 1, 0, 1, 2, 4054, 1049, 642
-1, 3, 0, 0, 2, 2, 1, 0, -1, -1, 1, 3, -1, 0, 1, 3, 2, 2, 3, 3, -1, 0, -1, 1, 1, 1, -1, 0, 2, 0, 2, 0, 2, 3, -1, -1, 1, -1, 2, 1, 2, 2, 1, 2, -1, 0, 1, 0, 0, 0, 2, 0, 1, 1, 0, 1, 1, 1, 3, 0, -1, 3, -1, 3, 1, -1, 2, 2, 1, 0, 4398, 1049, 642
0, 2, 1, 0, 2, 0, 0, 1, -1, 2, 0, -1, -1, 1, 3, 1, -1, 1, 0, 0, 1, -1, -1, 2, 3, 2, -1, 2, -1, 1, 1, -1, -1, 3, 3, 2, 3, 3, 0, 2, 0, 0, 3, 3, 1, 0, 1, 1, 2, 0, 2, 3, -1, 2, 3, 3, 1, -1, 0, 2, 2, 2, 3, 2, 2, 0, -1, 1, 0, -1, 4035, 1049, 642
2, 2, 0, 1, 1, 1, 1, 2, 2, 0, 0, -1, 1, 1, 0, 3, 3, -1, 0, -1, 0, 3, 1, 2, 0, 0, -1, -1, -1, 3, 3, 3, 2, 0, 3, 2, 3, 1, -1, -1, -1, 0, 0, 1, 1, 2, 3, 1, 2, 0, 0, 0, -1, 3, 2, -1, -1, 2, -1, 1, 0, 3, -1, 2, 0, -1, 1, 2, 0, 1, 4049, 1049, 642
-1, 3, 0, 3, 2, -1, 1, 0, 1, 1, 2, 1, 0, 3, 1, 0, 3, 0, 3, 1, -1, -1, 0, -1, -1, 2, -1, 2, 1, -1, 3, -1, -1, 0, 1, 0, 2, 2, 0, -1, 0, 0, -1, 2, 2, 1, 1, 2, -1, -1, 3, 3, 2, -1, 0, 0, 1, 0, 2, 2, 2, -1, 1, -1, 1, 3, 1, 0, 1, 3, 4025, 1049, 642
0, 1, 3, 3, 1, 2, -1, -1, 1, 0, 2, 2, 1, 2, 0, 3, 1, 3, 0, 2, 2, 2, 1, -1, -1, 2, 1, 0, 3, 1, 2, -1, 3, 0, -1, 0, 3, 0, 2, 0, 2, -1, 2, 3, -1, 1, -1, -1, 0, -1, 2, 0, 1, 1, 0, 1, 1, 2, 3, 2, 3, -1, 0, 3, 3, -1, 0, 2, -1, -1, 3993, 1049, 642
1, 1, -1, -1, 3, -1, 2, 2, 0, 1, 1, 2, 3, -1, 1, 0, 3, 1, -1, -1, 0, 3, 2, 1, 2, 1, 2, 3, 2, 1, 3, -1, 0, -1, 2, 3, 2, 1, 3, 0, 0, 1, -1, 0, 1, 1, 2, 0, 1, -1, 2, 0, 2, 2, -1, 1, 0, 2, -1, 2, 2, -1, 0, 0, 0, 0, -1, 0, 3, 3, 4040, 1049, 642
-1, 1, -1, 0, 1, 3, 1, 1, 2, 2, 2, -1, 3, 3, 0, 1, -1, 0, 0, 0, -1, 1, 2, 3, 2, 1, 3, 1, 2, -1, 0, 2, 0, 2, 3, 1, -1, 0, 0, 2, 3, 1, -1, 3, 1, 1, 2, 1, 3, 1, 0, 2, 2, -1, -1, 3, 3, 2, 1, 0, 0, 2, 3, -1, 2, 2, 0, 0, 3, 0, 4352, 1049, 642
2, -1, 0, 0, 2, 2, 2, -1, 3, 1, -1, 3, 2, 1, 3, 0, 2, 0, 1, 3, 1, 3, 1, 0, 3, 2, 3, 1, -1, 2, 3, -1, -1, 2, 2, 1, 2, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 2, 0, -1, 2, 3, 3, -1, 3, 3, 0, 1, 0, 3, -1, -1, 2, -1, -1, 0, -1, 1, 0, 0, 4215, 1049, 642
1, 1, 1, 0, -1, -1, 2, -1, -1, 0, 0, 1, -1, 0, 0, 2, 3, 3, 2, -1, -1, 0, 3, 0, 1, 0, 2, 2, 2, 0, -1, -1, 0, -1, -1, -1, -1, 1, 1, 1, 2, 0, 1, -1, 2, -1, -1, 3, 1, -1, 1, 0, 2, 2, 1, 0, 2, 0, 0, -1, 1, -1, 2, 2, 0, 2, 1, 3, 0, -1, 4286, 1049, 642
2, 2, 0, -1, 1, 0, 1, 1, -1, -1, 1, 3, 0, -1, 3, 0, -1, 0, 0, 0, 3, 2, 2, -1, 0, 2, -1, 1, 1, 1, -1, 0, 1, 3, 0, 0, 1, 3, 3, -1, 0, -1, 2, 2, 1, 1, 1, 1, 2, 0, 2, 2, 2, 0, 3, 2, 2, -1, 3, -1, 3, 1, -1, 2, 1, -1, -1, 1, 2, 0, 3825, 1049, 642
-1, 0, 2, 0, 0, 0, 2, 1, 1, 1, 0, 2, 2, -1, 2, -1, 2, 0, 2, 0, 1, 1, 1, -1, 0, 3, 2, 3, 0, 0, 3, 2, 1, 0, 0, -1, 3, 3, 1, -1, -1, 3, 1, 1, 3, 3, 2, 3, 2, -1, 0, 2, 2, -1, 0, 1, 0, 1, -1, 0, 1, 3, -1, 1, -1, 3, 3, -1, 2, 2, 4139, 1049, 642
-1, 2, 3, 2, 0, 0, 1, 2, 0, 2, -1, 1, 1, -1, 3, 0, 0, 2, -1, -1, 3, 3, 3, -1, 0, 1, 0, 2, 2, 1, -1, 1, 2, 3, -1, 3, -1, -1, 1, 0, 1, 3, 2, 3, 2, 3, -1, -1, 0, 0, 1, 0, 2, 1, 0, 2, 1, 0, 1, 3, 2, 3, 3, 1, 0, 1, 2, 1, -1, 3, 3932, 1049, 642
-1, 3, 1, -1, 1, 1, 2, -1, 3, -1, 3, 2, 2, 1, 1, 1, 1, 2, 3, -1, -1, 0, 0, 0, -1, 1, 3, -1, 2, 2, 3, 0, 3, 0, 1, 2, -1, 1, 3, -1, 1, -1, -1, 0, 1, 2, 0, -1, 2, -1, 1, 0, 2, 0, 3, 1, 2, 2, 0, -1, 0, 3, 0, 3, 0, 2, 3, 2, 0, 1, 3794, 1049, 642
2, 2, -1, 2, 1, -1, 1, -1, 2, -1, 0, 3, 2, 0, 3, 0, 0, 1, 1, 0, 1, -1, 1, 2, -1, 3, 1, 0, 0, -1, 3, -1, 1, 2, 3, 2, 0, 3, 1, 2, 3, 3, -1, -1, 2, 0, -1, -1, 0, 1, -1, -1, 0, 0, -1, 0, 0, 2, 2, 1, -1, 2, 1, -1, 0, 2, 1, -1, 2, 0, 4140, 1049, 642
0, 1, 2, -1, 3, 0, 3, 2, -1, -1, 0, 1, 1, 0, 2, -1, -1, 2, -1, -1, 2, 2, 0, 1, 1, 2, 0, -1, 3, 0, -1, -1, 0, 3, -1, -1, 1, 1, -1, 0, 1, -1, 0, 3, 0, 1, 1, -1, 2, -1, 3, 1, 1, 2, 0, 0, 1, 1, 2, -1, -1, 3, 2, 2, 2, 1, -1, 2, 2, 3, 3820, 1049, 642
2, 1, -1, 2, 2, -1, 0, 1, 2, -1, 3, 0, 0, 2, 3, 3, 1, -1, -1, 2, 1, 0, -1, -1, -1, -1, -1, -1, 1, 1, 3, 3, -1, 1, 0, 1, 1, 2, 0, -1, 0, 3, 3, 0, 0, 1, 1, 2, 2, 2, 1, 2, 2, 0, 0, 3, -1, -1, 2, 3, 0, 2, 0, 1, -1, 0, 0, 1, 0, 1, 3975, 1049, 642
2, 2, 0, 3, -1, 3, 0, 3, 3, 2, 1, 3, 0, 3, -1, 3, 1, 0, 3, 0, 3, 1, 0, 1, 0, 1, 1, 2, -1, -1, -1, 0, 0, 2, 0, 2, 1, 2, 0, 3, 1, 3, 1, 0, -1, 3, 1, 1, 2, 2, 2, -1, 2, 2, 2, 2, 1, 1, 3, 0, 0, 1, 3, 2, 3, 2, -1, -1, -1, 0, 4106, 1049, 642
2, 2, -1, 0, 3, 1, 1, -1, 3, 3, 3, 0, 3, 2, 3, 3, 3, 3, -1, 1, 3, 2, 3, 2, 2, -1, 2, 1, 3, 3, 1, 2, 0, 0, 3, 2, 1, 1, -1, -1, 1, 0, 0, 0, -1, 0, -1, 1, 2, 2, 2, 0, 1, 3, -1, 0, 2, 0, 0, -1, 2, 0, 1, 0, 1, 1, 1, 0, 2, -1, 4247, 1049, 642
1, 1, -1, 3, -1, 1, 3, 0, 1, 0, 3, -1, 3, -1, -1, 1, 1, 3, 2, -1, 3, 0, 2, 1, 0, 1, 0, 0, 2, 0, 0, 1, 2, 1, -1, 3, 0, -1, 0, 2, 1, 3, 1, 2, 2, 0, -1, 2, 2, -1, 3, 0, 2, -1, 1, -1, 2, 3, 3, 2, -1, 2, 0, 1, 2, 3, 0, 2, 1, -1, 4063, 1049, 642
1, 3, 2, 1, 0, 3, 1, 0, 1, 1, 3, 2, 0, 1, 0, 0, -1, 3, 1, 3, 0, 2, 0, -1, 0, 2, 2, 0, 1, 0, 1, 3, -1, -1, 2, 3, 0, 0, -1, 0, -1, 2, 0, 0, -1, -1, -1, 2, 1, 2, -1, 1, 2, 2, 1, 2, 3, -1, -1, 1, 2, 3, 2, 2, 3, 3, 3, 3, 1, 1, 4046, 1049, 642
2, 2, 2, -1, -1, 3, 1, 3, 1, 0, 2, 1, 0, 0, 3, -1, -1, 0, 0, 0, 2, 0, 0, 1, 3, 3, 3, 1, 1, 0, 0, 0, 1, 1, 0, -1, 3, 3, 2, 2, 0, -1, 1, -1, 0, 3, 2, 2, 2, -1, 1, 0, 1, 0, 1, 1, 2, 2, -1, 3, 2, -1, 1, 3, 1, -1, 3, 3, 2, 2, 4304, 1049, 642
0, -1, -1, 3, 1, 0, 0, -1, 0, 0, 2, 2, 2, 2, 0, 3, 2, -1, 1, 2, 0, 1, 3, 3, 1, 1, 3, 2, 1, 3, -1, -1, 0, 0, 0, 3, 1, 0, 3, -1, 3, 3, 0, 1, -1, 1, -1, -1, 0, -1, 2, 1, 1, 0, 2, 2, 3, 1, 1, 2, 1, 2, -1, -1, 2, 0, 3, 3, 2, 1, 4106, 1049, 642
0, 1, 2, 1, 1, 3, -1, 1, -1, -1, 2, -1, 1, -1, 2, 0, 1, 2, 0, -1, 0, 3, 2, 0, 1, -1, 1, 2, 2, 0, -1, 2, 1, -1, 3, 0, -1, 0, 2, 0, 1, -1, 2, 3, -1, 2, 1, 0, 1, 0, 0, -1, 2, 2, 2, 0, -1, 1, 2, 3, -1, 3, -1, -1, 3, 3, 0, 3, 1, 1, 4069, 1049, 642
-1, 3, 0, 3, 1, 1, 0, -1, 3, 0, 2, -1, 2, 2, 2, 3, -1, 2, 0, 3, 0, -1, 1, 2, 0, 1, 3, 3, 2, 2, 3, 0, 2, -1, 0, 1, 0, 0, 0, -1, 1, 3, 2, 1, -1, 1, 1, 3, 0, 1, 1, -1, 1, -1, 0, 0, 1, 1, 2, 2, 1, 3, 3, 2, 2, 3, 2, -1, 0, 0, 4304, 1049, 642
1, -1, 3, 3, 0, 3, 2, 1, -1, 3, 2, 1, 0, -1, -1, 2, 1, -1, 1, 0, -1, 0, 2, 3, -1, 2, 3, 2, -1, 0, 1, -1, -1, 3, 3, -1, 1, 0, 1, -1, 2, 3, 0, -1, 0, 0, 1, 2, 0, -1, -1, -1, 2, -1, 2, 1, 1, 0, 1, 2, -1, 3, 0, 2, -1, 3, 1, 1, -1, 3, 3783, 1049, 642
0, 3, 2, 2, 1, 0, 2, 0, 1, 3, 1, 3, 2, -1, 1, 0, 0, 2, 1, 3, 2, 1, 3, 2, 3, 2, 3, 2, 2, 1, 1, 1, 0, 2, -1, -1, 2, -1, 0, 0, 0, -1, 1, 3, 0, 2, 3, 1, 0, 3, 3, 2, 0, 0, -1, 3, -1, -1, 2, 3, 1, 3, -1, 2, 2, 1, 1, 0, 3, 1, 4134, 1049, 642
0, 3, 1, 2, -1, 0, 2, 1, 0, 0, -1, 0, 0, 1, 2, 2, 3, 2, 2, -1, 2, 2, 1, -1, 2, -1, -1, -1, 0, 2, -1, 3, 0, 1, 0, 2, -1, -1, 3, -1, 1, -1, 0, 1, 3, -1, 2, 1, -1, 2, 0, 0, 0, 2, 1, 1, 3, 0, -1, 1, 2, 3, 2, 0, 3, -1, -1, 1, -1, -1, 3677, 1049, 642
2, -1, 1, 0, -1, 0, 2, 3, 3, -1, -1, 2, 3, -1, -1, 1, 2, 1, 3, 1, 1, 0, 3, -1, -1, 0, 0, 0, 2, -1, 2, 2, 2, 0, 1, 2, 1, 1, 3, 1, 1, 3, -1, 3, -1, 0, 0, 2, 2, 0, 0, 1, 2, -1, 3, 2, 1, 2, 3, 0, 0, -1, 0, 0, 3, 0, 1, -1, 2, 1, 4080, 1049, 642
1, 0, 3, 2, 2, 2, -1, -1, 3, 0, 2, 2, 0, 3, 1, 1, -1, 3, -1, 1, 0, -1, -1, 1, 2, 0, 3, 0, 1, 3, 0, 3, 2, 0, -1, 0, 0, 1, 1, 2, -1, 1, -1, -1, 3, 2, 2, 1, 0, 0, 2, -1, 0, 3, 1, 0, 2, 1, 1, 0, 2, 3, -1, 3, 1, 2, 1, -1, -1, 3, 4216, 1049, 642
-1, 2, 1, 1, 0, 3, 3, 2, 3, -1, -1, 3, 3, -1, 3, -1, 3, 2, -1, 0, 1, 0, 1, 3, 3, 0, -1, -1, 0, -1, 1, 0, -1, 1, 0, 1, 0, 3, 0, 0, 2, 1, 2, -1, -1, -1, 2, 1, 1, -1, 2, 2, 2, 1, 2, 0, -1, 0, 1, 2, 0, 3, 1, 1, 1, 0, 0, 1, 2, 2, 4076, 1049, 642
