$x1,$x2,$x3,$x4,$x5,$x6,$x7,$x8,$x9,$x10,$x11,$x12,$x13,$x14,$x15,$x16,$x17,$x18,$x19,$x20,$x21,$x22,$x23,$x24,$x25,$x26,$x27,$x28,$x29,$x30,$x31,$x32,$x33,$x34,$x35,$x36,$x37,$x38,$x39,$x40,$x41,$x42,$x43,$x44,$x45,$x46,$x47,$x48,$x49,$x50,>>f1
1, -1, -1, 0, 1, 4, 4, 3, 0, 4, 0, 2, 3, 1, 3, 2, -1, -1, 2, 2, 1, 3, 1, 2, 1, 3, 2, 0, 2, 0, 3, 2, 1, 4, 2, 3, 0, 4, 2, 4, 3, 1, 1, 0, 3, 3, 0, 3, 0, 0, 4290
2, 3, 2, 3, 1, 2, 1, 3, 0, 2, 3, 4, 0, 0, 1, 3, 2, 1, -1, 0, -1, 3, 1, 0, 2, 2, 4, 2, 4, 0, 1, 1, 0, 2, 1, 2, 4, 4, 2, 3, 1, 4, 0, 3, 3, 4, 4, 0, 2, 1, 4538
0, 4, 2, 0, 3, 1, 2, 2, 2, -1, 3, 1, 2, 0, -1, 2, 1, 3, 4, 0, 1, -1, 0, 0, 0, 2, 1, 3, 3, 0, 0, 2, 2, 4, 1, 3, 1, 3, 4, 0, 0, 1, 3, 3, 3, 2, 1, -1, 1, 1, 4484
4, 1, 3, 3, 3, 4, 0, -1, 1, 2, 2, 3, 3, 3, 1, 2, 2, 2, 4, 2, 0, 0, -1, 0, -1, 2, 3, 2, 4, 4, 0, 1, -1, -1, 1, -1, 1, 1, 2, 4, 0, 3, 0, -1, 3, 1, 1, 0, 2, 2, 4101
1, 1, -1, 4, 2, 4, 2, 0, 0, 3, 4, 0, 1, 2, 1, 1, 1, 3, 1, 2, 0, 0, 2, 1, 0, 3, 2, 3, 4, 0, 4, 3, 3, 0, 0, 1, 3, -1, 3, 4, 2, 2, -1, 2, 3, -1, 4, 2, 3, -1, 4148
0, -1, 1, -1, 1, 0, 3, 0, 3, 1, 1, 2, 4, -1, 2, 3, 3, 3, 3, 1, 4, 0, 0, 4, 1, 3, 0, 3, 1, 1, 1, 4, -1, 4, 3, 4, 4, 0, 2, 2, 2, 0, 3, -1, -1, -1, 0, 2, -1, 2, 4040
1, 2, -1, 3, 4, 4, 0, -1, 3, 3, 2, 3, 3, 2, 2, -1, 2, 1, 1, 1, 1, 0, 1, 1, 1, -1, 4, 4, 3, -1, 2, 4, 0, 1, -1, 3, 0, 4, 4, 3, 3, 1, 0, 4, 0, 3, 0, -1, 0, 1, 3903
4, 0, 0, 3, 2, 2, 2, 3, 3, 3, 4, 2, 0, 0, 0, 0, 0, 2, 1, 1, 0, 4, -1, 2, 3, 3, 4, -1, 3, 3, 4, -1, 3, 4, -1, 1, 4, -1, 0, 2, 0, 1, 1, 0, -1, -1, 1, 2, 3, 2, 3904
3, -1, 1, 1, -1, 0, 2, 3, 3, 3, 1, 2, 0, 1, 4, -1, 3, 0, 3, 0, 4, 4, 1, 0, 1, 3, 4, 4, 0, 4, 1, 4, 3, 1, 0, 4, 0, -1, 3, -1, -1, 3, 2, 0, 0, 2, 1, 1, -1, -1, 3960
0, 1, -1, 1, 2, 0, -1, -1, 1, 2, 2, 2, 1, 2, 1, 2, 0, 1, 3, 3, 4, 3, 3, 3, 2, 0, 3, -1, 1, -1, 4, 1, 3, 1, 0, 0, 0, 2, 2, 0, 1, 3, 3, 2, 2, 3, 0, 1, 3, 2, 4361
4, 2, 0, 1, 2, 1, 2, 3, 1, 3, 3, 2, 2, -1, 1, -1, -1, 0, 0, 3, 1, 1, 3, 0, 4, 2, 4, 2, 1, 0, 3, 0, -1, 1, 2, 0, -1, 3, 1, 4, 0, 2, 3, 1, 4, -1, 0, 1, 0, -1, 4208
4, 1, 2, 4, 0, 1, 2, 3, 2, 1, 3, 1, -1, 2, 0, 0, 1, -1, 0, 0, 0, 3, -1, 0, 1, -1, 2, 3, 4, 1, 4, -1, 1, 3, 0, 1, 3, 4, 2, -1, 4, -1, 1, 3, -1, 2, 3, 1, 3, 0, 4036
3, -1, 4, 1, 1, 1, 2, 2, -1, 1, 4, 3, 4, -1, 3, 3, 3, 2, 0, 0, 0, -1, 2, 0, -1, 1, 4, 2, 2, 1, 1, 4, 3, 2, -1, 4, 2, 2, -1, -1, 3, 1, 4, 0, -1, 3, 3, 0, 3, 4, 3566
0, 0, 2, 3, 3, 3, 4, 0, 2, 0, 1, 2, 2, 4, 4, -1, -1, 1, -1, 3, 2, 4, 3, 1, 0, 2, 0, 1, 0, 4, 2, 1, 1, 2, 2, 2, 3, 4, -1, 2, 3, 2, 0, -1, 0, 3, 1, 0, 4, 4, 4146
-1, 4, 3, 4, -1, 4, 2, -1, 0, 0, 3, -1, 2, 4, -1, 2, 0, -1, 2, 2, 1, 3, 0, 2, 1, 3, 3, -1, 3, 0, -1, 0, 4, 1, 2, 3, 3, 2, 3, 2, 2, 1, 0, 2, -1, 3, 3, 3, 1, -1, 3600
1, 3, 2, 3, 1, 0, 2, 1, -1, 2, 3, 0, -1, -1, -1, 4, 0, 1, 0, 3, 2, -1, 3, 2, 3, 0, 1, 2, 2, 1, 0, 3, 0, -1, 2, 0, 1, 2, 2, 1, 0, 1, 3, 2, 0, 4, 0, 4, 4, 2, 4247
0, -1, 0, 1, 2, 4, 2, 0, 0, 2, 4, 1, 3, 0, 3, 2, 1, 2, 3, 3, 1, 1, 2, 3, 0, 2, 0, 1, 3, 0, 4, 2, 0, 1, 3, 3, 2, 0, 3, -1, 3, 1, 2, 0, 1, 1, 3, 0, 3, 2, 4744
-1, 2, 0, 1, 2, 1, 3, 4, 3, 2, -1, 2, 0, 3, 0, 3, -1, 2, 1, 0, 2, 0, 3, 2, 1, -1, 0, 0, 0, -1, 2, 4, 2, 3, 0, 3, 3, 0, 4, 4, 3, -1, 1, 1, 4, 3, 2, 1, 0, 0, 4339
4, 3, 3, 1, 0, 2, -1, -1, 2, 3, 2, 2, 3, 4, 3, 2, 1, 4, 3, 4, 1, 2, 1, 3, 0, 1, 2, 0, 1, 3, 0, 0, 1, 0, 0, -1, 0, 2, 1, 1, 1, 4, 0, 4, 4, 2, 4, 0, 0, -1, 4460
4, 2, 3, 4, 2, 4, 2, 0, 0, 3, 3, 1, -1, 1, 2, 3, 1, 3, -1, 3, 0, 0, 2, 3, 2, -1, 1, 0, 0, 2, 4, 0, -1, -1, 0, 2, 0, 0, 1, 3, -1, 4, 2, 1, 2, 3, -1, 0, 1, 2, 4341
1, -1, 2, 0, 4, 3, 1, 0, -1, 3, 2, 3, 1, 0, 3, 4, 2, 0, -1, 0, -1, 4, 1, 3, 0, -1, -1, -1, 1, 0, 1, 3, -1, 0, 1, 3, -1, 2, -1, 1, 0, 3, 2, 1, 1, 3, 1, 2, 2, 2, 3899
-1, 0, 0, 0, 2, 3, -1, 2, 1, 3, 0, 1, 3, 1, 0, 1, 2, 3, 3, -1, -1, 0, 2, 0, 1, 2, -1, 3, 1, -1, 2, 0, 1, 4, 2, 2, 3, 1, 3, 2, 2, 0, 4, 2, 3, 0, 0, 4, 0, 3, 4331
3, -1, 0, 1, 1, 4, 1, 4, -1, 3, 3, 4, 4, 1, 1, 0, 3, 3, 1, 3, -1, 3, 4, 1, -1, -1, -1, 1, 2, 0, -1, -1, 3, 2, 4, 3, 4, 2, 3, 2, -1, 3, 1, 1, -1, 2, -1, 0, 2, 0, 3350
3, 2, 1, 3, 1, 3, 3, 2, 0, -1, 0, 2, 4, 1, 2, -1, 2, 4, 3, 1, 4, 0, 3, 3, 2, 0, -1, 2, 2, 0, 2, 1, -1, 1, 1, 1, 0, 4, 1, 3, 4, 0, 0, -1, 3, -1, -1, -1, -1, 1, 4001
1, 1, 3, 2, 3, 3, 0, 1, 0, 2, -1, 1, 1, 2, 1, 2, 3, 0, -1, 2, 0, 0, 0, 1, 1, 0, 0, 3, 1, 1, 3, -1, 2, 0, 1, -1, 3, 2, 2, -1, 2, 0, 2, 2, 0, 4, 1, 3, 3, 4, 4645
2, 2, 1, -1, 0, 1, -1, -1, 3, 1, 4, 1, 0, 3, 2, 4, 2, 4, 0, -1, 0, -1, 2, 2, -1, 3, 1, 3, 1, 0, 4, 3, 0, 1, -1, -1, 3, 0, 2, -1, 1, 4, 2, 3, 3, 1, 3, 3, 1, 3, 3891
0, 2, 1, -1, 2, 4, 2, 3, 1, 3, 1, 3, 1, 3, 0, -1, 2, -1, 1, 4, 3, 0, 1, 0, 2, 1, -1, 3, 0, 1, 3, 2, -1, -1, -1, 2, 0, -1, 0, 3, 1, -1, 3, 0, 2, 4, 1, 4, 1, 2, 4077
-1, 0, 1, 2, -1, 0, 1, 4, -1, 4, 1, 0, 0, 1, 1, 4, 2, 2, -1, 0, 3, 3, 0, 0, -1, 3, 1, 2, 3, 2, 3, 2, 0, 0, 3, 0, 1, 4, 0, 2, 4, 3, 1, 1, 0, 3, -1, -1, 2, 1, 4302
2, 1, 1, 3, 0, 2, 1, 3, 3, 0, 1, 1, 0, -1, 2, -1, 4, 4, 1, 3, 1, 2, 3, 3, 1, -1, 1, 3, 4, 4, 3, 3, -1, 0, 2, 2, 4, -1, 0, -1, 3, 1, 4, 0, 2, -1, 0, 2, 1, 1, 3926
4, -1, 2, 2, 3, 2, 1, 1, 1, 4, 3, 1, -1, 1, 3, -1, 3, 3, 0, -1, -1, 4, 3, 0, 4, 3, -1, 0, 2, 0, 0, 4, 2, 3, 1, 0, -1, 1, 2, 0, -1, 2, 4, 3, 3, 0, 0, 2, 2, 4, 3767
1, -1, 4, 2, 1, -1, 3, 1, 0, 0, 3, 0, -1, 3, 1, 0, -1, 0, 1, 0, 2, -1, 4, -1, -1, 1, 3, 1, 2, 0, 1, 1, 4, 3, -1, 3, 3, 3, 0, 3, 0, 0, 2, 0, -1, 3, 1, 3, 4, 0, 4024
4, -1, 3, 3, -1, 1, -1, 1, 3, 0, 1, -1, -1, 4, 3, 4, 2, 1, 3, 0, 2, 0, 4, 3, 2, 1, 2, 0, 3, 4, 2, 2, -1, 1, 1, -1, 1, 3, 2, 2, 4, 4, 1, -1, 2, -1, 1, -1, -1, 4, 3503
0, 4, 0, 0, -1, 1, -1, 3, 1, 0, 1, -1, 1, 1, 4, 1, 3, -1, 2, 3, 1, 4, -1, 3, 1, 3, 2, 1, 2, 2, 2, 0, 2, 2, -1, 3, 4, 1, -1, 0, 2, 0, -1, -1, 4, 3, 2, 4, 4, 3, 3569
-1, 4, 3, 3, 0, -1, 3, -1, 0, 2, 1, 4, -1, 4, 0, 4, 0, 3, 3, 3, 0, 0, 0, 0, -1, 1, 4, 3, 2, -1, 3, 2, 4, 0, 4, 1, -1, 3, -1, 1, 2, 4, -1, 1, 3, 3, -1, 0, 1, 4, 3608
3, 3, 0, 4, 2, 1, 2, 2, 2, 3, 4, 2, 2, 3, 1, 1, 1, 1, 2, 1, -1, -1, 2, 2, 1, 0, -1, 3, 0, 0, 4, 0, 3, -1, 3, -1, 0, 1, 3, 2, 1, -1, 4, 3, 4, 0, 3, 3, 3, 1, 4139
3, 1, 2, 0, 3, 1, 3, 1, 3, 0, 1, 2, -1, 3, 2, 2, 4, 3, 0, 2, 0, 1, 1, 2, -1, 3, -1, 4, 4, 4, 0, 0, 1, 0, 0, 2, 2, 4, 1, 2, 3, 1, 3, 2, 0, 0, 4, 1, 3, -1, 4288
-1, 0, 4, 4, 1, 2, -1, 0, 2, 3, 0, 3, 4, 0, -1, 0, 2, 3, 3, 4, 1, 3, 4, 3, -1, 0, -1, -1, 1, -1, 3, 1, 3, 2, 2, 2, 0, 0, -1, -1, 2, -1, 1, 3, 0, 2, 1, 3, 1, 3, 3744
0, 3, 0, -1, 4, -1, 1, -1, 3, 2, 3, 4, 2, 4, 3, 1, 2, 0, 4, 1, 1, 1, 1, 3, -1, 0, 2, 0, 0, 3, 4, 3, -1, -1, 1, 1, 1, 2, 0, 4, 0, 4, 3, 2, 0, 3, 3, 0, 1, 1, 4308
0, -1, 1, 2, -1, 0, 0, 2, 1, 3, 3, 3, 2, 1, 1, 3, 3, -1, 3, 4, 1, 1, 2, 4, 0, 4, 2, 1, -1, 4, 2, 3, 2, 1, 1, 2, 0, -1, 2, 0, 3, 0, 4, 4, 0, 0, 3, 3, 4, 3, 3971
0, 3, 0, 0, 0, 0, 1, -1, 1, 0, 2, 4, -1, 2, 0, 2, 3, 4, 2, 1, 1, 1, 2, 2, 3, 4, 4, -1, -1, 3, 1, 4, 2, 4, 1, 0, 4, 1, 1, 2, 4, 3, 0, 0, 3, 0, 0, 1, 1, 1, 4459
1, -1, 4, 1, 0, 3, 4, 3, 3, 2, 0, 4, -1, 1, 3, 1, 4, 1, 0, 3, 2, 0, 3, 0, 3, 1, 2, -1, 0, 4, 3, 2, -1, 2, 2, 2, -1, 2, 2, 1, 2, 3, 0, 2, 1, -1, -1, 3, 1, -1, 3851
3, 3, 3, 4, 4, 4, 0, 3, 1, 1, 2, -1, 4, 3, 3, -1, 1, 3, -1, -1, 2, 2, 4, 2, 2, 0, 2, 1, 1, 1, 1, -1, 4, 2, 3, 3, 1, 3, 4, 1, 0, 0, 0, 2, 2, 3, 0, 0, 4, 4, 3941
4, 1, 1, -1, -1, 2, 1, 2, 3, -1, 0, 4, 4, -1, 3, 1, 3, 0, 3, 3, 1, 3, -1, 0, 4, 2, 2, 3, -1, 2, 1, -1, 2, 4, 2, 3, 3, 3, 3, 1, 4, -1, 0, 2, 0, 0, 0, 0, 4, -1, 3660
4, 0, 4, 2, 3, 2, 1, 0, 2, 1, 0, -1, -1, 2, 4, 2, -1, 3, 0, 3, 2, 0, 2, 2, 1, 0, -1, 1, 3, 3, 2, -1, 4, 1, 3, 3, 0, 1, 0, 0, 1, 0, 3, -1, 3, -1, 0, 2, 2, 1, 4175
4, 2, 0, 3, 4, 3, 4, 3, -1, 4, 1, 0, 4, 3, 3, 3, 2, 2, 3, 3, 2, 4, 0, 0, 4, 3, -1, 4, 0, -1, 2, 4, -1, 2, 2, 0, 1, 2, 3, 3, -1, 0, 0, 1, 0, 2, 1, 4, 3, 4, 3798
2, -1, 1, -1, 2, 1, 0, 2, 1, 2, 2, -1, 4, 1, 2, 1, -1, 3, 3, 3, 4, 0, 1, 3, 1, -1, 4, 3, 1, 2, -1, 3, 0, 0, 2, 2, 0, 3, 2, -1, 3, 0, 1, 0, 0, 1, -1, 3, 1, 2, 4110
4, 0, 1, 2, 2, 1, 2, -1, 1, 4, 1, 0, 4, 3, -1, 3, 2, 0, 2, 2, 3, 2, 0, 1, -1, 0, 0, 4, 0, 2, 3, 3, 0, 4, 1, 0, 4, 2, 4, 3, 4, -1, 3, 1, -1, 0, 2, 4, -1, 1, 4124
0, -1, -1, 0, 0, 0, -1, 3, 0, 2, 2, 4, 0, 4, 4, -1, 1, 2, 0, 3, -1, 0, 3, 2, 1, 4, 1, 2, 2, 1, 2, 3, 4, 3, 1, 3, 3, -1, 3, 2, 0, 1, 3, 3, 1, 4, 0, 0, 0, 3, 4262
1, 1, 1, 3, 1, 3, 0, 2, 3, 3, 2, 2, 4, 0, 4, 2, 0, 0, 4, 2, 1, 1, 3, 0, 3, 0, 0, 4, 1, 3, 2, 4, 3, 2, 0, 4, -1, 3, 1, 3, 2, 0, 1, 0, 0, 1, 1, 2, 3, -1, 4586
-1, 4, 1, 3, 4, 4, 2, -1, 3, 4, 0, 1, 2, 0, 3, 0, 1, 4, 3, 0, 0, 2, 3, 4, 0, 2, 2, -1, 1, 3, 1, 3, 0, 3, 0, 3, 4, 2, 1, 1, 4, 4, 1, 0, 1, 3, 1, 4, 3, 2, 4118
2, 1, 0, 1, 3, 4, 4, 2, 0, 3, 1, 0, 2, 2, 2, 4, 3, -1, 3, 1, 4, 1, 1, 1, 0, 1, 1, 2, 4, 0, -1, 3, 0, 2, 1, -1, 3, 3, 4, 3, -1, 2, 2, 2, 4, 2, 0, 4, 2, 0, 4275
4, 4, 3, 1, 3, -1, 0, 3, 0, -1, 2, 1, 1, -1, 3, 0, 4, 1, 4, 3, 3, 3, 0, -1, 4, 1, 0, 0, -1, 3, -1, 0, 3, 4, 4, 0, 1, 0, 2, 2, 1, 1, 2, 2, 2, 3, -1, 3, 0, 4, 3895
1, 1, 2, 3, 2, 1, 0, 3, 0, 0, 3, 3, -1, 1, -1, 1, -1, 2, 4, 4, 3, 0, 4, 4, 1, 2, 4, 0, 1, -1, 0, 4, 3, 0, 3, 1, 1, 2, 1, 1, 2, 2, 0, -1, 2, 0, 3, 3, 0, 3, 4263
3, 3, 1, 2, 0, 4, 4, 1, 0, 2, -1, 1, 2, 1, 4, 3, 2, 2, 0, 2, 0, 1, 0, 1, 2, -1, 3, 1, 2, 3, 0, 0, 3, -1, 2, 3, 0, 0, -1, 3, 3, 3, 1, 3, 2, -1, 0, -1, 4, -1, 4186
2, 2, 1, 3, 1, -1, 0, 0, 2, 1, -1, 2, 3, -1, 2, 1, 3, 4, 3, 2, 0, 4, 3, 3, 0, 0, 2, 1, 0, 1, 2, 0, 3, 3, 1, 4, 3, 3, 1, 2, 2, -1, 2, 1, 3, 1, 0, 4, -1, 1, 4139
3, 0, 2, 3, 0, 0, -1, 3, 2, 2, 4, 3, 1, 4, 2, 4, 2, 4, 0, 0, -1, 1, 2, 1, -1, 0, 1, -1, 4, -1, 2, 2, 1, 4, 1, 0, 0, 1, 2, 0, 2, -1, 4, 3, 3, 4, 2, 1, 1, 1, 4263
4, 4, 2, -1, 0, 3, -1, 2, 4, 2, 2, 0, 4, 0, 0, 0, 2, 2, 3, 0, 0, 4, 0, -1, 2, 3, 0, -1, 0, 3, 2, 3, 3, 2, 3, 2, 3, 3, -1, -1, 1, 1, 3, -1, 0, 0, 3, 4, 1, 2, 4103
1, -1, 4, 3, 2, -1, -1, 3, 2, 4, 3, 1, 1, 3, 2, 2, -1, 3, 0, 3, 0, 3, 4, 2, -1, -1, 1, -1, 0, 2, 3, 1, 0, 2, 4, -1, 2, 2, -1, 4, 1, 2, 0, 0, 3, 2, 1, 1, 1, 3, 3703
4, 1, 3, 2, 0, 3, 4, 3, 0, 3, 1, 0, 3, -1, 3, 1, 3, 1, 1, 1, 4, 2, -1, 3, 0, 1, 1, -1, 0, 0, 0, 4, 0, 3, 4, 4, 1, -1, 2, 2, 3, 2, -1, 1, 2, 1, 0, -1, -1, 1, 4007
4, 1, 1, 2, 3, 2, 0, 0, -1, 3, 0, 2, 2, 4, -1, 1, -1, 2, 4, 0, 0, 2, 3, 0, 1, -1, -1, -1, -1, 1, 3, 1, 1, 1, 0, 2, 2, 2, 0, 3, 3, 1, 1, 3, 4, 1, 4, 3, 4, 0, 4007
-1, 2, 0, 3, -1, 1, 2, 3, 1, 0, 3, 4, 3, 2, 3, 3, 0, 3, 4, 1, 2, 0, 4, -1, -1, 3, 1, 2, -1, 4, 2, 2, 2, 0, 0, -1, 3, -1, 3, 2, 1, 2, 4, 1, 1, 1, 4, 1, 4, 0, 3900
2, 3, 1, 1, 1, 2, 3, 1, 0, 1, 0, 3, 3, 3, 2, 1, 2, 4, 4, 1, -1, 2, 4, 1, 0, 2, 2, -1, 2, 4, 2, 2, 3, -1, 0, 0, 3, -1, 3, 0, 0, 0, 0, 0, 0, 3, 3, 4, 1, 2, 4376
3, 1, 1, 2, 4, 4, 2, 1, 0, 2, 2, 2, 1, 4, -1, 0, 2, 3, 4, 3, 2, -1, 3, 1, -1, 0, 0, 0, 4, 3, 0, 0, 1, 1, 2, 3, 3, 1, 4, 0, -1, 4, 1, 0, 1, 0, 3, 4, 0, 3, 4227
1, 2, 4, 0, 1, 3, 0, 0, 1, -1, 1, 4, 2, 4, 0, 3, -1, 2, 4, 1, 3, 1, 2, 1, 2, 3, 3, 3, 0, 2, 4, 1, 4, 3, 2, 2, -1, 0, 0, 2, 4, 3, 0, 2, 0, 4, -1, 4, 3, 1, 4154
3, 3, 1, 0, 2, -1, 1, 0, -1, 4, 2, 2, 0, 1, 2, 1, 1, 3, 0, 1, 3, 0, -1, 4, 1, 3, 0, 3, 3, 1, 4, 1, 4, 2, 1, 0, 2, 0, 1, 2, 2, 3, 2, -1, 0, 1, 0, 3, 0, -1, 4352
0, 1, 4, 3, 1, 2, -1, 2, -1, 0, 2, 3, 2, 2, 0, 1, -1, 2, 0, 0, 3, 2, 1, 1, -1, 1, 1, 1, 0, 1, 3, 0, 3, 1, 1, 0, 0, 4, 3, 1, 3, 3, -1, -1, 3, 2, 0, 2, 0, 3, 4457
2, 1, 2, 2, 0, 0, 3, -1, 3, 1, 0, 2, 0, 0, 3, 1, 0, 4, 3, 1, -1, 0, 1, 1, 3, 4, 4, -1, 0, 1, 1, 1, 2, 2, 4, 3, 3, 3, 0, 0, 1, 3, 3, 1, 3, 0, 0, 2, 4, 1, 4638
3, 1, 2, -1, 3, 4, 3, 0, 0, 1, 4, 3, 1, 4, 3, 1, 4, 3, 3, 3, 1, 0, 1, 3, 3, 0, 2, 1, 0, 4, 0, 1, 4, 3, 2, 0, -1, 0, 2, 1, 0, -1, 2, 4, 1, -1, 2, 4, 4, 1, 4209
0, 2, 4, 1, 2, 4, 1, 0, 2, 2, 3, 2, 0, 3, 1, 3, 4, 3, 4, 3, 0, 3, 0, 1, 2, -1, 2, 3, 1, -1, 0, 3, 1, 4, 2, 1, 3, 3, 0, -1, 2, 3, 0, -1, 2, 2, -1, 1, 1, 4, 4176
0, 0, 2, 0, 2, 4, 3, 0, 1, 2, 2, 2, 4, 3, 1, 4, 1, 4, 3, 3, 0, 3, 4, 3, 4, 2, 0, 1, 2, 2, 3, 0, -1, 4, 2, 3, 3, 1, 4, 4, 4, -1, 1, 4, -1, 2, 1, 1, 1, 3, 4096
3, 3, 0, -1, 4, 0, 1, 1, 3, 0, 1, 0, 4, 1, -1, 0, 2, 3, 1, 3, 3, 4, 0, -1, 0, 2, 1, 2, -1, 0, 4, 1, 1, 4, 2, 1, 4, 2, -1, -1, -1, -1, 2, -1, 1, 0, 0, -1, 4, 3, 3807
-1, 1, 0, 3, 2, 3, -1, 1, 1, 2, -1, 0, 4, 3, 3, 2, 2, 3, 2, 3, 2, 0, -1, 2, 1, 1, 1, 0, 4, 1, 1, 4, 2, 1, 1, 4, 4, 4, 2, 2, 3, 3, 1, -1, 3, 4, -1, -1, 0, 2, 3942
0, 2, 4, 1, 3, -1, 4, 2, 1, 3, 3, 1, 3, 0, 0, 2, 2, 3, -1, 3, 0, 3, 1, 0, 1, 2, 4, 2, 0, 0, 3, 3, -1, 3, 0, 0, 4, 4, 1, 0, 1, -1, 3, 2, 0, 1, 1, 4, 4, 1, 4314
4, 4, 0, 1, 1, 2, 3, 3, 1, 2, -1, 0, 2, 1, 1, 3, 1, 0, 4, 0, 2, 2, 3, 4, -1, 3, 4, 2, -1, 4, 1, 1, 2, 0, 1, 3, 3, 0, 2, 1, -1, 4, 3, -1, 2, 1, 4, 3, 3, -1, 3972
2, -1, 1, 4, 3, 4, 2, 1, 2, 1, 4, 3, 0, 0, 3, 4, 4, 1, 1, -1, 1, 1, 4, 4, 2, 2, 0, 3, 2, 1, 2, 3, 1, 3, 2, -1, -1, 0, 2, 0, 1, 0, 1, 3, 3, 3, 0, -1, 3, -1, 3919
3, 1, 1, 2, 0, 3, 0, 3, -1, 4, -1, 3, 0, 3, 3, 1, 1, 2, -1, 2, -1, 3, 2, 0, 4, 1, 1, 2, 1, -1, 1, 3, 0, 2, 3, 1, 2, 3, 0, -1, 1, 2, 2, 0, 3, 3, -1, 4, 0, 1, 4096
0, 3, 1, 3, 0, 0, 3, 4, 1, 3, 4, 2, 0, 2, 3, 2, 3, 1, 3, 1, 0, 0, 3, 0, 0, 1, -1, 4, 0, 3, 1, 1, 0, 2, 1, 2, 2, 3, 4, -1, 1, 1, 0, 3, 1, 2, 2, -1, 1, 2, 4614
4, 2, 1, -1, 1, -1, 1, 1, 3, 2, 3, -1, 4, 3, 4, 3, 0, 4, -1, 1, 2, 3, -1, -1, -1, 0, 0, 1, 1, 2, 2, 1, 3, 1, 0, 1, -1, 1, 2, 3, 2, 4, 3, -1, 0, 3, 3, 0, 3, 4, 3722
4, -1, 0, -1, 2, 4, 4, 1, 3, -1, 4, 0, 4, 3, 3, -1, 3, -1, 4, 2, 0, 0, 1, 2, 3, 2, 1, 3, 1, -1, 0, 1, 3, 2, 1, 0, 2, -1, 4, 0, 1, -1, 1, 3, 0, -1, 2, 3, 0, 2, 3837
1, 3, 0, 2, -1, 1, 1, 4, 2, 3, 4, 0, 1, 1, 0, 0, 0, 2, 1, 3, 4, 2, 3, 2, 2, 0, 4, 3, 3, -1, 4, 3, 0, 1, 4, 3, 0, 0, 1, 2, -1, 0, 2, 2, 0, 1, 3, 4, 0, 3, 4380
2, 3, 1, 2, 0, 3, 1, 3, 2, 3, -1, 3, 0, 2, -1, 0, 1, 1, 4, 3, 4, 4, 3, 3, 1, 3, 1, 4, -1, 0, 0, -1, -1, 0, 0, 4, 2, 2, 1, 3, 2, 2, 0, 4, 3, 0, 0, 1, 1, 3, 4212
2, 1, -1, 0, -1, 1, 1, 2, 3, 0, 0, 1, 4, 4, 1, 3, 3, 2, 2, 0, 3, 2, 3, 0, 2, 1, 3, 1, 4, 0, 2, 1, 0, 4, 4, 3, 1, 2, -1, -1, 0, -1, 2, 3, 3, 0, -1, 1, 2, 0, 4334
-1, 0, 2, 4, -1, -1, 3, 4, -1, 2, 1, 2, -1, 3, 2, 2, 3, 3, 0, 3, -1, 3, 0, 1, -1, 0, -1, 0, 1, -1, 1, 0, 2, -1, 2, 4, 2, -1, 2, 2, 1, 1, 2, 3, 2, 4, -1, 3, 1, 1, 3590
0, 3, 1, 2, 2, 2, 1, 0, 0, 3, -1, 3, 2, 3, 1, 0, 2, 1, 1, -1, 0, 0, 2, 0, 2, 1, 2, 4, 4, 3, 2, 3, -1, 1, 4, 3, 4, 3, 1, 2, 0, 2, 0, 3, 1, 0, 3, 1, 2, 3, 4471
1, 0, 2, 1, -1, 1, 1, 3, -1, 2, 4, 3, 2, 0, 2, -1, 0, 1, 0, 1, -1, 0, 3, 1, -1, 0, 2, 2, -1, -1, 1, 2, 3, -1, 2, 0, 0, -1, 0, 3, 0, 3, 2, 3, 0, 2, 3, -1, 3, 1, 4129
4, 3, 2, 2, -1, 1, 0, 3, 0, 0, 1, 2, 1, -1, 3, 2, 0, 3, 1, 4, 0, 4, 2, 0, -1, 1, 0, 1, 3, 2, 2, -1, -1, -1, 3, 4, 2, 3, 0, -1, 0, 2, 3, 0, 1, 4, 1, -1, 0, 2, 4137
1, 0, 3, 3, -1, 1, 1, 2, 3, 0, 4, -1, 0, 1, 0, 4, 2, 3, 1, 2, 1, 0, 0, -1, 3, 1, -1, 1, 2, 2, 3, 3, 1, 2, 4, 0, 2, 2, 3, 0, 4, -1, 3, 0, 4, 1, 0, 3, 3, 1, 4262
0, 1, 0, 3, 2, 2, 3, 1, 3, -1, 1, 0, -1, 4, 4, 1, 0, 2, 1, 2, 0, 3, 2, 4, -1, 3, 3, 1, 0, 4, 1, 3, 1, 3, 1, 4, 4, 1, 2, 1, -1, -1, 0, 2, 0, 3, 3, -1, 0, 4, 4113
1, 0, 2, 0, 0, 1, 1, 2, -1, -1, 0, 2, 3, 4, 0, 3, 2, 1, 2, 2, 3, 0, 4, 2, 4, 0, 1, 0, 3, -1, 3, 4, -1, -1, 1, -1, 1, 4, 0, -1, 3, -1, 0, 2, -1, 2, 2, 1, 0, 4, 4122
4, 0, 0, 1, 0, 4, 4, -1, 3, 1, 2, 3, -1, -1, 2, 0, 4, 0, 3, 3, -1, 0, 3, 4, 2, 2, 0, 4, 4, 4, 2, 1, 3, 2, 0, 2, 1, 1, 1, 3, 4, -1, 1, 4, 4, 0, 0, 2, 0, 0, 4158
